Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Home expected_goals,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
1035373,2023-12-30 15:00:00+00:00,T. Bramall,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Everton,3,0,Home Win,6,3,12,3,10,2,9,5,3,53%,2,0,0,512,417,81%,1.99,0,6,10,4,5,5,14,2,1,47%,3,0,4,457,361,79%,0.46,10.0,8.0,6.0,3.0,1.0,1.0,11.0,9.0,9.0,5.0,3.0,0.0,2.0,11.0
1035369,2023-12-30 15:00:00+00:00,D. Coote,Etihad Stadium,Manchester,Manchester City,Sheffield Utd,2,0,Home Win,4,8,18,6,10,8,5,12,1,81%,1,0,2,1000,944,94%,2.21,2,0,4,2,4,0,6,2,2,19%,1,0,2,233,174,75%,0.31,8.0,10.0,8.0,2.0,2.0,1.0,9.0,4.0,4.0,8.0,1.0,1.0,3.0,2.0
1035370,2023-12-30 17:30:00+00:00,T. Robinson,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Manchester United,2,1,Home Win,2,3,8,3,4,4,9,4,1,45%,2,0,4,397,310,78%,0.7,5,2,10,3,6,4,11,5,2,55%,4,0,0,489,395,81%,0.76,4.0,6.0,12.0,1.0,1.0,3.0,1.0,7.0,5.0,8.0,2.0,1.0,2.0,5.5
1035366,2023-12-31 14:00:00+00:00,J. Smith,Craven Cottage,London,Fulham,Arsenal,2,1,Home Win,4,5,15,6,8,7,11,5,4,40%,4,0,2,412,340,83%,1.22,3,7,13,3,10,3,10,4,0,60%,1,0,2,637,562,88%,1.64,6.0,10.0,8.0,2.0,0.0,3.0,7.0,7.0,7.0,7.0,2.0,1.0,2.0,7.0
1035371,2023-12-31 14:00:00+00:00,S. Hooper,Tottenham Hotspur Stadium,London,Tottenham,Bournemouth,3,1,Home Win,6,4,12,2,10,2,9,4,4,51%,3,0,3,436,355,81%,2.32,4,9,24,11,16,8,18,13,3,49%,2,0,3,407,344,85%,1.68,9.0,11.0,8.0,3.0,0.0,2.0,10.5,13.0,13.0,4.0,4.0,1.0,0.0,17.5
1035367,2024-01-01 20:00:00+00:00,A. Taylor,Anfield,Liverpool,Liverpool,Newcastle,4,2,Home Win,15,7,34,12,25,9,16,7,1,62%,3,0,1,555,471,85%,7.11,3,1,5,1,4,1,15,3,3,38%,5,0,10,350,264,75%,0.6,11.0,7.0,2.0,3.0,2.0,0.0,13.5,3.0,5.0,11.0,1.0,0.0,4.0,0.0
1035372,2024-01-02 19:30:00+00:00,S. Barrott,London Stadium,London,West Ham,Brighton,0,0,Draw,2,4,6,0,4,2,4,2,3,31%,1,0,8,382,311,81%,0.68,8,9,22,5,17,5,6,0,1,69%,0,0,2,865,799,92%,2.38,12.0,9.0,6.0,4.0,0.0,1.0,13.5,8.0,8.0,7.0,2.0,2.0,1.0,8.5
1035378,2024-01-12 19:45:00+00:00,T. Harrington,Turf Moor,Burnley,Burnley,Luton,1,1,Draw,7,6,13,0,7,6,7,2,1,39%,1,0,4,342,240,70%,1.1,5,3,14,6,8,6,12,8,4,61%,0,0,7,542,439,81%,0.95,4.0,5.0,8.0,1.0,1.0,3.0,2.5,6.0,10.0,11.0,2.0,0.0,3.0,5.5
1035379,2024-01-13 12:30:00+00:00,A. Taylor,Stamford Bridge,London,Chelsea,Fulham,1,0,Home Win,3,9,17,5,12,5,13,6,4,55%,5,0,4,524,442,84%,2.19,4,6,14,4,8,6,9,4,0,45%,1,0,2,423,330,78%,0.86,9.0,8.0,7.0,3.0,0.0,2.0,9.5,6.0,7.0,9.0,2.0,0.0,3.0,5.0
1035382,2024-01-13 17:30:00+00:00,C. Kavanagh,St. James' Park,Newcastle upon Tyne,Newcastle,Manchester City,2,3,Away Win,5,2,12,5,10,2,7,3,8,27%,1,0,8,277,203,73%,1.3,11,7,27,9,15,12,7,13,1,73%,2,0,3,747,677,91%,3.0,3.0,7.0,12.0,1.0,0.0,4.0,0.5,10.0,9.0,5.0,3.0,1.0,1.0,12.0
1035380,2024-01-14 14:00:00+00:00,D. Coote,Goodison Park,Liverpool,Everton,Aston Villa,0,0,Draw,2,5,10,3,7,3,13,4,5,31%,1,0,4,236,149,63%,1.2,5,7,16,4,12,4,14,5,1,69%,4,0,2,530,454,86%,1.26,6.0,6.0,8.0,2.0,0.0,3.0,5.0,10.0,9.0,7.0,3.0,1.0,1.0,11.0
1035381,2024-01-14 16:30:00+00:00,J. Brooks,Old Trafford,Manchester,Manchester United,Tottenham,2,2,Draw,2,4,9,3,6,3,8,8,3,36%,2,0,3,313,237,76%,0.75,6,6,16,4,12,4,5,13,4,64%,1,0,0,555,497,90%,1.23,4.0,4.0,9.0,1.0,1.0,3.0,1.5,12.0,13.0,7.0,4.0,0.0,1.0,15.0
1035375,2024-01-20 12:30:00+00:00,P. Tierney,Emirates Stadium,London,Arsenal,Crystal Palace,5,0,Home Win,6,8,21,7,13,8,8,6,5,61%,0,0,5,561,487,87%,3.21,5,5,12,2,3,9,12,7,2,39%,0,0,2,362,284,78%,0.35,4.0,4.0,6.0,1.0,1.0,3.0,3.0,5.0,8.0,8.0,1.0,2.0,2.0,5.0
1035376,2024-01-20 17:30:00+00:00,D. England,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Nottingham Forest,3,2,Home Win,5,3,11,3,8,3,10,6,0,48%,1,0,1,456,342,75%,1.2,3,5,12,4,6,6,14,4,2,52%,3,0,2,496,400,81%,1.22,0.0,4.0,12.0,0.0,0.0,5.0,-4.0,7.0,8.0,8.0,2.0,1.0,2.0,7.0
1035383,2024-01-21 14:00:00+00:00,M. Salisbury,Bramall Lane,Sheffield,Sheffield Utd,West Ham,2,2,Draw,6,7,21,8,12,9,11,4,1,57%,3,1,3,496,396,80%,2.51,5,5,16,6,14,2,10,1,2,43%,3,1,4,370,273,74%,2.34,4.0,4.0,8.0,1.0,1.0,3.0,2.0,10.0,7.0,5.0,3.0,1.0,1.0,11.0
1035374,2024-01-21 16:30:00+00:00,A. Madley,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Liverpool,0,4,Away Win,1,4,11,6,5,6,9,8,1,39%,1,0,3,328,235,72%,1.37,7,3,14,4,8,6,12,5,0,61%,2,0,1,526,439,83%,1.57,12.0,12.0,5.0,4.0,0.0,1.0,15.5,11.0,9.0,4.0,3.0,2.0,0.0,13.5
1035377,2024-01-22 19:45:00+00:00,C. Pawson,American Express Stadium,"Falmer, East Sussex",Brighton,Wolves,0,0,Draw,4,1,11,6,8,3,10,8,3,72%,1,0,3,791,717,91%,1.05,3,5,8,0,4,4,13,2,1,28%,4,0,3,312,238,76%,1.15,6.0,6.0,6.0,1.0,3.0,1.0,6.0,10.0,10.0,6.0,3.0,1.0,1.0,12.0
1035387,2024-01-30 19:30:00+00:00,S. Hooper,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Arsenal,1,2,Away Win,3,3,9,3,5,4,6,2,1,27%,0,0,2,268,195,73%,0.46,3,7,19,9,12,7,7,10,3,73%,1,0,2,759,676,89%,1.32,6.0,9.0,10.0,2.0,0.0,3.0,5.5,7.0,9.0,5.0,2.0,1.0,2.0,9.0
1035385,2024-01-30 19:45:00+00:00,T. Bramall,Craven Cottage,London,Fulham,Everton,0,0,Draw,6,13,25,6,15,10,6,15,3,69%,1,0,2,596,512,86%,1.71,4,11,21,6,15,6,12,6,2,31%,2,0,5,263,182,69%,2.15,3.0,2.0,10.0,1.0,0.0,4.0,-1.0,4.0,4.0,8.0,1.0,1.0,3.0,2.0
1035386,2024-01-30 19:45:00+00:00,R. Jones,Kenilworth Road,"Luton, Bedfordshire",Luton,Brighton,4,0,Home Win,8,2,18,8,13,5,13,7,4,41%,2,0,2,357,253,71%,3.21,2,4,9,3,7,2,14,4,1,59%,2,0,4,542,415,77%,0.94,7.0,8.0,8.0,2.0,1.0,2.0,7.0,6.0,5.0,5.0,1.0,3.0,1.0,6.0
1035391,2024-01-30 20:00:00+00:00,T. Harrington,Selhurst Park,London,Crystal Palace,Sheffield Utd,3,2,Home Win,4,5,12,3,6,6,8,11,2,54%,1,0,3,458,379,83%,1.15,5,2,9,2,6,3,18,1,0,46%,4,0,1,417,310,74%,0.76,5.0,7.0,11.0,1.0,2.0,2.0,3.0,2.0,5.0,10.0,0.0,2.0,3.0,-0.5
1035384,2024-01-30 20:15:00+00:00,J. Brooks,Villa Park,Birmingham,Aston Villa,Newcastle,1,3,Away Win,6,4,12,2,9,3,14,8,2,61%,4,0,3,569,498,88%,1.46,5,4,14,5,13,1,12,7,4,39%,1,0,4,359,284,79%,2.63,8.0,8.0,7.0,2.0,2.0,1.0,8.5,3.0,8.0,11.0,1.0,0.0,4.0,1.5
1035393,2024-01-31 19:30:00+00:00,S. Barrott,Etihad Stadium,Manchester,Manchester City,Burnley,3,1,Home Win,4,4,14,6,9,5,3,7,3,74%,2,0,2,795,717,90%,1.76,3,3,8,2,6,2,13,3,3,26%,2,0,1,270,199,74%,1.44,13.0,12.0,6.0,4.0,1.0,0.0,16.0,4.0,5.0,8.0,1.0,1.0,3.0,2.5
1035388,2024-01-31 19:30:00+00:00,D. Coote,Tottenham Hotspur Stadium,London,Tottenham,Brentford,3,2,Home Win,5,7,19,7,14,5,13,5,2,68%,2,0,3,618,531,86%,3.01,5,3,9,1,8,1,15,3,3,32%,3,0,2,276,183,66%,1.59,10.0,11.0,8.0,3.0,1.0,1.0,11.5,3.0,6.0,12.0,1.0,0.0,4.0,0.0
1035392,2024-01-31 20:15:00+00:00,P. Tierney,Anfield,Liverpool,Liverpool,Chelsea,4,1,Home Win,13,6,28,9,15,13,15,8,3,51%,2,0,2,553,472,85%,2.9,3,1,4,0,2,2,16,1,3,49%,4,0,9,561,483,86%,0.58,11.0,11.0,3.0,3.0,2.0,0.0,15.0,12.0,9.0,5.0,4.0,0.0,1.0,14.0
1035389,2024-02-01 19:30:00+00:00,T. Robinson,London Stadium,London,West Ham,Bournemouth,1,1,Draw,3,3,9,3,7,2,13,1,1,49%,1,0,3,451,356,79%,1.39,4,3,9,2,7,2,11,5,3,51%,3,0,2,482,370,77%,1.2,11.0,9.0,2.0,3.0,2.0,0.0,14.5,9.0,10.0,9.0,3.0,0.0,2.0,9.5
1035390,2024-02-01 20:15:00+00:00,J. Gillett,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Manchester United,3,4,Away Win,7,4,16,5,12,4,10,4,1,53%,2,0,5,511,446,87%,2.2,8,7,21,6,12,9,10,5,2,47%,5,0,3,454,386,85%,3.34,10.0,9.0,5.0,3.0,1.0,1.0,12.0,5.0,6.0,8.0,1.0,2.0,2.0,4.0
1035400,2024-02-03 12:30:00+00:00,M. Oliver,Goodison Park,Liverpool,Everton,Tottenham,2,2,Draw,5,6,14,3,8,6,8,9,5,43%,3,0,4,347,252,73%,2.62,6,2,9,1,4,5,14,5,1,57%,0,0,2,495,385,78%,0.98,2.0,2.0,8.0,0.0,2.0,3.0,-1.0,10.0,12.0,10.0,3.0,1.0,1.0,11.0
1035402,2024-02-03 15:00:00+00:00,T. Bramall,St. James' Park,Newcastle upon Tyne,Newcastle,Luton,4,4,Draw,6,6,19,7,14,5,13,8,0,54%,2,0,4,431,317,74%,2.4,8,0,11,3,10,1,16,2,0,46%,2,0,2,379,306,81%,2.36,3.0,8.0,12.0,1.0,0.0,4.0,1.0,10.0,11.0,6.0,3.0,1.0,1.0,12.5
1035398,2024-02-03 15:00:00+00:00,D. Bond,Turf Moor,Burnley,Burnley,Fulham,2,2,Draw,4,4,12,4,9,3,11,2,1,44%,2,0,5,382,285,75%,1.81,7,4,15,4,12,3,7,13,1,56%,2,0,2,489,372,76%,1.51,4.0,6.0,9.0,1.0,1.0,3.0,2.5,4.0,2.0,7.0,1.0,1.0,3.0,1.5
1035397,2024-02-03 15:00:00+00:00,S. Hooper,American Express Stadium,"Falmer, East Sussex",Brighton,Crystal Palace,4,1,Home Win,6,0,13,7,9,4,8,3,2,69%,1,0,4,870,817,94%,1.43,5,1,7,1,3,4,14,2,2,31%,3,0,2,389,329,85%,0.3,6.0,5.0,7.0,1.0,3.0,1.0,5.0,7.0,8.0,11.0,2.0,1.0,2.0,5.5
1035403,2024-02-03 17:30:00+00:00,P. Tierney,Bramall Lane,Sheffield,Sheffield Utd,Aston Villa,0,5,Away Win,5,2,10,3,10,0,10,3,6,36%,1,0,4,353,278,79%,1.48,10,4,14,0,10,4,7,4,0,64%,0,0,4,633,562,89%,2.19,2.0,7.0,11.0,0.0,2.0,3.0,0.0,5.0,7.0,9.0,1.0,2.0,2.0,4.0
1035399,2024-02-04 14:00:00+00:00,T. Robinson,Stamford Bridge,London,Chelsea,Wolves,2,4,Away Win,6,7,15,2,11,4,15,10,3,64%,3,0,4,637,565,89%,1.74,7,4,14,3,11,3,11,1,0,36%,2,0,2,356,282,79%,2.0,9.0,8.0,9.0,3.0,0.0,2.0,8.5,10.0,12.0,6.0,3.0,1.0,1.0,13.0
1035394,2024-02-04 14:00:00+00:00,R. Welch,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Nottingham Forest,1,1,Draw,2,0,9,7,4,5,19,11,1,44%,3,1,5,330,229,69%,1.27,6,2,8,0,3,5,12,6,1,56%,2,0,0,427,329,77%,0.53,7.0,8.0,10.0,2.0,1.0,2.0,6.0,6.0,10.0,10.0,2.0,0.0,3.0,6.0
1035401,2024-02-04 14:00:00+00:00,A. Madley,Old Trafford,Manchester,Manchester United,West Ham,3,0,Home Win,5,5,12,2,7,5,10,5,1,51%,0,0,4,528,452,86%,0.75,3,11,22,8,13,9,5,8,0,49%,1,0,2,482,421,87%,1.4,7.0,10.0,11.0,2.0,1.0,2.0,6.5,9.0,7.0,3.0,2.0,3.0,0.0,11.0
1035395,2024-02-04 16:30:00+00:00,A. Taylor,Emirates Stadium,London,Arsenal,Liverpool,3,1,Home Win,7,3,15,5,12,3,11,2,3,43%,6,0,1,390,304,78%,3.5,1,7,10,2,6,4,11,4,1,57%,4,1,4,528,441,84%,0.37,7.0,9.0,6.0,2.0,1.0,2.0,8.5,13.0,15.0,4.0,4.0,1.0,0.0,18.5
1035396,2024-02-05 20:00:00+00:00,J. Gillett,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Manchester City,1,3,Away Win,3,3,9,3,7,2,2,8,2,28%,1,0,12,279,203,73%,1.04,15,3,25,7,12,13,4,13,0,72%,0,0,1,750,679,91%,2.09,3.0,8.0,14.0,1.0,0.0,4.0,0.0,13.0,13.0,6.0,4.0,1.0,0.0,16.5
1035409,2024-02-10 12:30:00+00:00,J. Brooks,Etihad Stadium,Manchester,Manchester City,Everton,2,0,Home Win,3,5,19,11,14,5,6,9,1,73%,0,0,1,772,709,92%,1.63,1,3,5,1,2,3,11,0,2,27%,2,0,1,294,222,76%,0.32,15.0,14.0,5.0,5.0,0.0,0.0,19.5,3.0,3.0,8.0,0.0,3.0,2.0,0.5
1035406,2024-02-10 15:00:00+00:00,D. England,Craven Cottage,London,Fulham,Bournemouth,3,1,Home Win,6,1,7,0,5,2,11,1,1,49%,1,0,4,453,342,75%,1.55,4,9,25,12,17,8,11,13,3,51%,2,0,4,448,351,78%,1.84,5.0,4.0,7.0,1.0,2.0,2.0,3.5,5.0,6.0,9.0,1.0,2.0,2.0,3.5
1035413,2024-02-10 15:00:00+00:00,S. Hooper,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Brentford,0,2,Away Win,5,8,17,4,10,7,11,7,1,71%,2,0,4,651,565,87%,1.05,6,3,9,0,7,2,9,4,0,29%,3,0,5,272,165,61%,1.94,10.0,14.0,7.0,3.0,1.0,1.0,13.5,3.0,8.0,15.0,1.0,0.0,4.0,-0.5
1035407,2024-02-10 15:00:00+00:00,T. Robinson,Anfield,Liverpool,Liverpool,Burnley,3,1,Home Win,10,6,25,9,18,7,11,9,2,71%,3,0,3,670,581,87%,2.86,4,4,9,1,7,2,13,3,2,29%,2,0,7,277,185,67%,1.33,12.0,15.0,6.0,4.0,0.0,1.0,16.5,2.0,6.0,11.0,0.0,2.0,3.0,-0.5
1035411,2024-02-10 15:00:00+00:00,S. Barrott,Tottenham Hotspur Stadium,London,Tottenham,Brighton,2,1,Home Win,6,4,16,6,10,6,14,9,4,53%,2,0,2,527,447,85%,1.65,3,1,6,2,5,1,13,6,6,47%,3,0,4,475,394,83%,1.24,8.0,12.0,11.0,2.0,2.0,1.0,8.5,8.0,8.0,7.0,2.0,2.0,1.0,8.5
1035408,2024-02-10 15:00:00+00:00,C. Kavanagh,Kenilworth Road,"Luton, Bedfordshire",Luton,Sheffield Utd,1,3,Away Win,5,8,20,7,13,7,7,13,2,75%,1,0,0,563,479,85%,1.88,3,3,7,1,6,1,12,1,0,25%,2,0,4,192,110,57%,1.81,8.0,14.0,10.0,2.0,2.0,1.0,10.0,1.0,6.0,15.0,0.0,1.0,4.0,-3.5
1035410,2024-02-10 17:30:00+00:00,A. Taylor,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Newcastle,2,3,Away Win,3,5,13,5,5,8,9,4,3,38%,1,0,2,365,289,79%,1.5,5,1,7,1,3,4,6,4,0,62%,2,0,1,624,546,88%,0.48,7.0,9.0,8.0,2.0,1.0,2.0,7.5,4.0,12.0,15.0,1.0,1.0,3.0,2.5
1035412,2024-02-11 14:00:00+00:00,C. Pawson,London Stadium,London,West Ham,Arsenal,0,6,Away Win,1,0,5,4,2,3,17,2,2,30%,4,0,6,287,211,74%,0.22,12,9,25,4,18,7,11,6,2,70%,0,0,1,692,646,93%,3.59,6.0,5.0,6.0,1.0,3.0,1.0,5.5,9.0,11.0,6.0,3.0,0.0,2.0,11.5
1035404,2024-02-11 16:30:00+00:00,R. Jones,Villa Park,Birmingham,Aston Villa,Manchester United,1,2,Away Win,10,6,23,7,18,5,9,10,0,56%,3,0,3,491,427,87%,2.43,5,5,17,7,13,4,7,8,6,44%,2,0,8,388,312,80%,1.79,7.0,11.0,8.0,2.0,1.0,2.0,8.5,10.0,13.0,9.0,3.0,1.0,1.0,12.0
1035405,2024-02-12 20:00:00+00:00,M. Oliver,Selhurst Park,London,Crystal Palace,Chelsea,1,3,Away Win,4,4,13,5,7,6,15,1,2,23%,2,0,2,244,161,66%,0.56,5,4,14,5,10,4,7,7,4,77%,2,0,3,835,749,90%,1.4,6.0,8.0,14.0,2.0,0.0,3.0,3.0,9.0,9.0,11.0,3.0,0.0,2.0,8.0
1035414,2024-02-17 12:30:00+00:00,M. Oliver,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Liverpool,1,4,Away Win,6,7,15,2,9,6,4,1,3,37%,2,0,4,357,247,69%,1.69,8,5,15,2,11,4,18,6,2,63%,1,0,5,614,508,83%,2.82,6.0,9.0,11.0,2.0,0.0,3.0,5.0,12.0,16.0,7.0,4.0,0.0,1.0,16.5
1035420,2024-02-17 15:00:00+00:00,M. Salisbury,St. James' Park,Newcastle upon Tyne,Newcastle,Bournemouth,2,2,Draw,5,10,17,2,10,7,9,4,0,63%,1,0,4,478,376,79%,2.23,7,4,12,1,6,6,23,2,3,37%,3,0,4,275,178,65%,2.22,7.0,14.0,14.0,2.0,1.0,2.0,7.0,2.0,4.0,12.0,0.0,2.0,3.0,-2.0
1035417,2024-02-17 15:00:00+00:00,L. Smith,Craven Cottage,London,Fulham,Aston Villa,1,2,Away Win,4,10,15,1,11,4,11,4,2,52%,5,0,1,450,384,85%,1.55,3,6,12,3,7,5,6,4,6,48%,2,0,3,425,360,85%,1.61,8.0,7.0,5.0,2.0,2.0,1.0,9.0,7.0,10.0,7.0,2.0,1.0,2.0,8.5
1035415,2024-02-17 15:00:00+00:00,J. Gillett,Turf Moor,Burnley,Burnley,Arsenal,0,5,Away Win,0,5,8,3,5,3,11,4,5,35%,2,0,2,316,232,73%,0.31,7,4,16,5,11,5,8,6,1,65%,1,0,0,603,522,87%,2.36,2.0,7.0,12.0,0.0,2.0,3.0,-0.5,12.0,17.0,4.0,4.0,0.0,1.0,18.5
1035423,2024-02-17 15:00:00+00:00,A. Taylor,Tottenham Hotspur Stadium,London,Tottenham,Wolves,1,2,Away Win,4,7,15,4,10,5,8,10,1,71%,0,0,5,748,664,89%,1.62,7,4,12,1,9,3,13,4,2,29%,1,0,4,300,214,71%,1.75,11.0,12.0,8.0,3.0,2.0,0.0,13.0,7.0,10.0,8.0,2.0,1.0,2.0,8.0
1035421,2024-02-17 15:00:00+00:00,T. Bramall,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,West Ham,2,0,Home Win,8,7,19,4,13,6,13,5,1,48%,4,0,3,406,334,82%,2.82,3,2,10,5,6,4,15,2,1,52%,6,1,6,430,355,83%,0.5,4.0,8.0,10.0,1.0,1.0,3.0,3.0,3.0,3.0,12.0,0.0,3.0,2.0,-1.5
1035419,2024-02-17 17:30:00+00:00,A. Madley,Etihad Stadium,Manchester,Manchester City,Chelsea,1,1,Draw,5,12,31,14,23,8,7,12,0,70%,1,0,5,711,647,91%,2.69,6,2,9,1,8,1,12,1,5,30%,3,0,4,307,249,81%,1.44,15.0,13.0,4.0,5.0,0.0,0.0,19.5,9.0,10.0,11.0,3.0,0.0,2.0,8.5
1035422,2024-02-18 14:00:00+00:00,S. Attwell,Bramall Lane,Sheffield,Sheffield Utd,Brighton,0,5,Away Win,1,2,6,3,3,3,3,5,2,21%,1,1,7,226,154,68%,0.59,10,5,24,9,19,5,5,10,2,79%,4,0,1,871,819,94%,2.9,4.0,7.0,13.0,1.0,1.0,3.0,1.0,5.0,5.0,7.0,1.0,2.0,2.0,4.0
1035418,2024-02-18 16:30:00+00:00,D. Coote,Kenilworth Road,"Luton, Bedfordshire",Luton,Manchester United,1,2,Away Win,4,10,22,8,13,9,7,8,4,59%,3,0,6,528,441,84%,1.82,9,5,21,7,13,8,21,6,1,41%,5,0,3,391,299,76%,2.98,5.0,12.0,11.0,1.0,2.0,2.0,5.5,10.0,12.0,8.0,3.0,1.0,1.0,12.0
1035416,2024-02-19 20:00:00+00:00,P. Tierney,Goodison Park,Liverpool,Everton,Crystal Palace,1,1,Draw,4,10,19,5,12,7,8,3,1,63%,0,0,2,527,423,80%,1.74,4,3,10,3,9,1,12,6,2,37%,2,0,3,315,204,65%,0.73,3.0,2.0,7.0,0.0,3.0,2.0,0.5,6.0,8.0,15.0,2.0,0.0,3.0,2.5
1035349,2024-02-20 19:30:00+00:00,D. England,Etihad Stadium,Manchester,Manchester City,Brentford,1,0,Home Win,11,9,25,5,14,11,12,10,1,70%,2,0,2,712,656,92%,2.45,2,3,6,1,4,2,6,1,3,30%,4,0,9,304,227,75%,0.35,13.0,12.0,5.0,4.0,1.0,0.0,16.5,6.0,9.0,12.0,2.0,0.0,3.0,4.5
1035430,2024-02-21 19:30:00+00:00,A. Madley,Anfield,Liverpool,Liverpool,Luton,4,1,Home Win,13,8,29,8,20,9,15,13,2,61%,1,0,2,508,421,83%,3.32,3,3,12,6,6,6,14,4,3,39%,4,0,9,329,242,74%,0.92,12.0,16.0,6.0,4.0,0.0,1.0,17.0,5.0,11.0,10.0,1.0,2.0,2.0,5.5
1035431,2024-02-24 15:00:00+00:00,M. Oliver,Old Trafford,Manchester,Manchester United,Fulham,1,2,Away Win,9,6,21,6,11,10,6,10,2,57%,2,0,3,537,464,86%,1.72,5,8,17,4,11,6,11,9,1,43%,5,0,7,400,326,82%,1.2,13.0,13.0,7.0,4.0,1.0,0.0,16.0,5.0,6.0,6.0,1.0,2.0,2.0,5.0
1035427,2024-02-24 15:00:00+00:00,T. Harrington,American Express Stadium,"Falmer, East Sussex",Brighton,Everton,1,1,Draw,7,5,23,11,17,6,9,11,1,65%,2,1,1,638,573,90%,1.41,3,2,6,1,5,1,14,3,3,35%,3,0,6,350,280,80%,0.29,7.0,10.0,7.0,2.0,1.0,2.0,8.5,4.0,3.0,5.0,0.0,4.0,1.0,3.0
1035429,2024-02-24 15:00:00+00:00,L. Smith,Selhurst Park,London,Crystal Palace,Burnley,3,0,Home Win,6,6,15,3,10,5,8,12,6,56%,3,0,0,477,377,79%,2.4,0,1,2,1,2,0,14,3,2,44%,1,1,3,393,280,71%,0.08,4.0,6.0,15.0,1.0,1.0,3.0,-0.5,2.0,5.0,14.0,0.0,2.0,3.0,-2.5
1035426,2024-02-24 15:00:00+00:00,S. Barrott,Villa Park,Birmingham,Aston Villa,Nottingham Forest,4,2,Home Win,6,5,16,5,13,3,7,7,1,58%,1,0,1,512,469,92%,3.57,3,6,10,1,7,3,16,2,2,42%,2,0,2,372,321,86%,2.56,7.0,9.0,6.0,2.0,1.0,2.0,8.5,4.0,8.0,9.0,1.0,1.0,3.0,3.5
1035424,2024-02-24 17:30:00+00:00,J. Gillett,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Manchester City,0,1,Away Win,4,5,13,4,8,5,14,3,3,38%,2,0,5,351,273,78%,0.93,6,3,15,6,10,5,6,8,0,62%,2,0,4,582,493,85%,1.64,3.0,5.0,11.0,0.0,3.0,2.0,0.0,13.0,10.0,3.0,4.0,1.0,0.0,16.5
1035425,2024-02-24 20:00:00+00:00,P. Tierney,Emirates Stadium,London,Arsenal,Newcastle,4,1,Home Win,8,6,18,4,15,3,15,9,3,55%,1,0,1,557,472,85%,2.86,2,1,3,0,3,0,6,0,2,45%,0,0,4,462,370,80%,0.16,15.0,21.0,2.0,5.0,0.0,0.0,24.5,8.0,14.0,12.0,2.0,2.0,1.0,9.0
1035433,2024-02-25 13:30:00+00:00,D. Bond,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Sheffield Utd,1,0,Home Win,2,8,13,3,10,3,8,5,1,64%,2,0,4,608,529,87%,1.31,4,4,12,4,9,3,4,6,0,36%,1,0,1,341,259,76%,0.58,7.0,9.0,9.0,2.0,1.0,2.0,7.0,4.0,7.0,16.0,1.0,1.0,3.0,-0.5
1035432,2024-02-26 20:00:00+00:00,S. Hooper,London Stadium,London,West Ham,Brentford,4,2,Home Win,6,10,17,1,11,6,5,1,2,41%,1,0,5,396,305,77%,1.69,8,1,14,5,9,5,9,7,4,59%,2,0,2,551,445,81%,0.91,2.0,3.0,14.0,0.0,2.0,3.0,-3.5,3.0,6.0,11.0,1.0,0.0,4.0,0.5
1035441,2024-03-02 15:00:00+00:00,P. Tierney,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Liverpool,0,1,Away Win,2,3,8,3,5,3,11,3,2,29%,3,0,1,278,187,67%,0.97,2,9,22,11,19,3,12,12,1,71%,2,0,2,662,571,86%,2.07,4.0,8.0,10.0,1.0,1.0,3.0,3.0,12.0,16.0,7.0,4.0,0.0,1.0,16.5
